  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
029440 99999 201705260820 320   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   41 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705260850 300  10 ***  47 *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   39 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705260900 330   9  14  45 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   60   40 1013.9 *****  999.7 *** *** ***** ***** ***** ***** ** 
029440 99999 201705260920 330  10 ***  49 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   39 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705260950 310  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   39 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261000 320  11  17  50 BKN * * * 21.9 ** ** ** ** 00 ** ** ** *   59   37 1014.2 ***** 1000.0 *** *** ***** ***** ***** ***** ** 
029440 99999 201705261020 310  14 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   36 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261050 990  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   37 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261100 320  11  19 *** BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   59   36 1014.5 ***** 1000.3 *** *** ***** ***** ***** ***** ** 
029440 99999 201705261120 990  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   36 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261150 330  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   36 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261200 310  11  22  60 BKN * * * 28.1 ** ** ** ** 00 ** ** ** *   61   36 1014.6 ***** 1000.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201705261220 990  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   36 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261250 320  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   34 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261300 330  11  17  65 BKN * * * 25.0 ** ** ** ** 00 ** ** ** *   60   33 1014.8 ***** 1000.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201705261320 350  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   32 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261350 990  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   32 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261400 310  11  21 722 SCT * * * 25.0 ** ** ** ** 00 ** ** ** *   61   29 1015.0 ***** 1000.8 *** *** ***** ***** ***** ***** ** 
029440 99999 201705261420 990  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   30 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261450 330  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   30 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261500 350   9  16 722 CLR * * * 28.1 ** ** ** ** 00 ** ** ** *   61   30 1015.3 ***** 1001.1 *** *** ***** ***** ***** ***** ** 
029440 99999 201705261520 350  14 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   28 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261550 360  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   28 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261600 340  11  16 722 CLR * * * 25.0 ** ** ** ** 00 ** ** ** *   60   28 1015.8 ***** 1001.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201705261620 350  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   28 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261650 020   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   57   28 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261700 020  13  19 722 CLR * * * 28.1 ** ** ** ** 00 ** ** ** *   57   27 1016.6 ***** 1002.3 *** *** ***** ***** ***** ***** ** 
029440 99999 201705261720 020  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   28 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261750 010   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   27 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261800 020  10  17 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   54   27 1017.4 ***** 1003.0  63  51 ***** ***** ***** ***** ** 
029440 99999 201705261820 010  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   27 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261850 010   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   28 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261900 360   7  11 722 SCT * * * 31.2 ** ** ** ** 00 ** ** ** *   51   26 1018.3 ***** 1003.8 *** *** ***** ***** ***** ***** ** 
029440 99999 201705261920 360   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   25 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705261950 360   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   27 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705262000 350   5 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   49   26 1019.0 ***** 1004.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201705262020 360   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   27 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705262050 360   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   27 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705262100 350   6 *** *** BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   48   26 1019.5 ***** 1004.9 *** *** ***** ***** ***** ***** ** 
029440 99999 201705262120 350   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   27 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705262150 990   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   27 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705262200 350   3 *** *** BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   47   27 1019.8 ***** 1005.2 *** *** ***** ***** ***** ***** ** 
029440 99999 201705262220 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   27 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705262250 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   28 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705262300 330   2 *** 722 SCT * * * 31.2 ** ** ** ** 00 ** ** ** *   45   28 1020.3 ***** 1005.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201705262320 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   28 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705262350 350   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   37   28 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270000 360   0 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   38   29 1021.0 ***** 1006.1 *** *** ***** ***** ***** ***** ** 
029440 99999 201705270020 340   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   36   28 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270050 350   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   36   28 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270100 360   0 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   36   29 1021.3 ***** 1006.3 *** *** ***** ***** ***** ***** ** 
029440 99999 201705270120 990   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   34   28 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270150 070   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   34   30 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270200 360   0 *** 722 SCT * * * 31.2 ** ** ** ** 00 ** ** ** *   35   29 1021.2 ***** 1006.2 *** *** ***** ***** ***** ***** ** 
029440 99999 201705270220 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   37   30 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270250 020   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   30 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270300 360   0 ***  80 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   42   29 1021.3 ***** 1006.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201705270320 030   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   30 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270350 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   30 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270400 360   0 ***  75 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   43   29 1021.5 ***** 1006.7 *** *** ***** ***** ***** ***** ** 
029440 99999 201705270420 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   30 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270450 990   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   28 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270500 150   5 *** *** BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   47   30 1021.0 ***** 1006.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201705270520 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   30 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270550 990   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   30 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270600 120   5 ***  80 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   49   31 1020.6 ***** 1006.0  54  32 ***** ***** ***** ***** ** 
029440 99999 201705270620 990   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   30 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270650 990   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   30 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270700 160   6 *** *** BKN * * * 28.1 ** ** ** ** 00 ** ** ** *   50   31 1020.2 ***** 1005.7 *** *** ***** ***** ***** ***** ** 
029440 99999 201705270720 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   30 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270750 990   6 ***  48 *** * * *  6.2 ** ** ** ** ** ** ** ** *   50   32 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270800 170   6 ***  47 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   52   32 1019.8 ***** 1005.3 *** *** ***** ***** ***** ***** ** 
029440 99999 201705270820 990   3 ***  47 *** * * *  6.2 ** ** ** ** ** ** ** ** *   52   32 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270850 240   6 ***  47 *** * * *  6.2 ** ** ** ** 81 ** ** ** *   50   32 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270900 190   8  14  34 BKN * * * 21.9 ** ** ** ** 81 ** ** ** *   50   32 1020.0 ***** 1005.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201705270920 990   7 ***  43 *** * * *  6.2 ** ** ** ** 81 ** ** ** *   50   36 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705270950 200   6 ***  40 *** * * *  6.2 ** ** ** ** 81 ** ** ** *   50   36 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271000 180   7  13  39 BKN * * * 18.8 ** ** ** ** 81 ** ** ** *   50   35 1019.4 ***** 1004.9 *** *** ***** ***** ***** ***** ** 
029440 99999 201705271020 990   7 ***  40 *** * * *  6.2 ** ** ** ** 51 ** ** ** *   52   36 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271050 990   7 ***  43 *** * * *  6.2 ** ** ** ** 81 ** ** ** *   54   37 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271100 170   8  14  44 OVC * * * 21.9 ** ** ** ** 81 ** ** ** *   52   35 1018.6 ***** 1004.1 *** *** ***** ***** ***** ***** ** 
029440 99999 201705271120 990   8 ***  43 *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   36 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271150 990   8 ***  43 *** * * *  6.2 ** ** ** ** 81 ** ** ** *   54   36 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271200 200   7  11  43 OVC * * * 25.0 ** ** ** ** 00 ** ** ** *   54   36 1017.8 ***** 1003.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201705271220 210  10 ***  43 *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   34 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271250 990  14 ***  40 *** * * *  6.2 ** ** ** ** 81 ** ** ** *   52   39 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271300 250  13  17  39 OVC * * * 12.5 ** ** ** ** 81 ** ** ** *   51   38 1017.5 ***** 1003.0 *** *** ***** ***** ***** ***** ** 
029440 99999 201705271320 990   5 ***  36 *** * * *  6.2 ** ** ** ** 81 ** ** ** *   52   43 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271350 990   9 ***  40 *** * * *  6.2 ** ** ** ** 61 ** ** ** *   54   39 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271400 220   8  14  40 OVC * * * 18.8 ** ** ** ** 61 ** ** ** *   54   37 1016.4 ***** 1002.0 *** *** ***** ***** ***** ***** ** 
029440 99999 201705271420 220   8 ***  48 *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   36 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271450 240  13 ***  43 *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   37 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271500 240  11  17  38 OVC * * * 25.0 ** ** ** ** 81 ** ** ** *   55   38 1016.1 ***** 1001.7 *** *** ***** ***** ***** ***** ** 
029440 99999 201705271520 990  10 ***  40 *** * * *  6.2 ** ** ** ** 81 ** ** ** *   54   41 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271550 250   6 ***  31 *** * * *  6.2 ** ** ** ** 81 ** ** ** *   52   45 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271600 240   3 ***  31 OVC * * * 25.0 ** ** ** ** 61 ** ** ** *   52   44 1015.9 ***** 1001.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201705271620 200   3 ***  27 *** * * *  6.2 ** ** ** ** 61 ** ** ** *   52   45 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271650 990   3 ***  36 *** * * *  6.2 ** ** ** ** 61 ** ** ** *   50   45 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271700 360   0 ***  27 OVC * * * 15.6 ** ** ** ** 61 ** ** ** *   50   45 1015.8 ***** 1001.3 *** *** ***** ***** ***** ***** ** 
029440 99999 201705271720 990   2 ***  35 *** * * *  6.2 ** ** ** ** 61 ** ** ** *   50   46 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271750 090   3 ***  28 *** * * *  6.2 ** ** ** ** 61 ** ** ** *   50   48 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271800 100   2 ***  27 OVC * * * 28.1 ** ** ** ** 61 ** ** ** *   49   48 1015.5 ***** 1001.0  55  49 ***** ***** ***** ***** ** 
029440 99999 201705271820 990   3 ***  29 *** * * *  6.2 ** ** ** ** 61 ** ** ** *   48   48 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271850 990   3 ***  27 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   46 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271900 360   2 ***  27 OVC * * * 31.2 ** ** ** ** 00 ** ** ** *   49   47 1015.9 ***** 1001.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201705271920 990   2 ***  24 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   48 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705271950 120   2 ***  21 *** * * *  6.2 ** ** ** ** ** ** ** ** *   50   48 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705272000 360   0 ***  21 OVC * * * 31.2 ** ** ** ** 00 ** ** ** *   49   48 1016.0 ***** 1001.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201705272020 990   3 ***  19 *** * * *  6.2 ** ** ** ** ** ** ** ** *   50   48 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705272050 030   3 ***  17 *** * * *  6.2 ** ** ** ** ** ** ** ** *   50   48 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705272100 060   2 ***  13 OVC * * * 31.2 ** ** ** ** 00 ** ** ** *   49   47 1016.0 ***** 1001.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201705272120 990   1 ***  13 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   48 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705272150 010   3 ***  11 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   48 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705272200 360   2 ***  11 OVC * * * 31.2 ** ** ** ** 00 ** ** ** *   49   47 1016.4 ***** 1001.9 *** *** ***** ***** ***** ***** ** 
029440 99999 201705272220 990   2 ***  10 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   48 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705272250 990   3 ***  11 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   46 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705272300 030   3 ***   9 OVC * * * 31.2 ** ** ** ** 00 ** ** ** *   49   47 1016.5 ***** 1002.0 *** *** ***** ***** ***** ***** ** 
029440 99999 201705272320 990   3 ***  10 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   46 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705272350 990   3 ***  10 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   46 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705280000 030   2 ***  13 OVC * * * 31.2 ** ** ** ** 00 ** ** ** *   49   47 1016.9 ***** 1002.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201705280020 ***   0 ***  13 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   46 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705280050 990   2 ***  15 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   46 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705280100 360   0 ***  15 OVC * * * 31.2 ** ** ** ** 00 ** ** ** *   48   47 1016.8 ***** 1002.2 *** *** ***** ***** ***** ***** ** 
029440 99999 201705280120 990   1 ***  15 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   46 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705280150 030   2 ***  16 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   48 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705280200 020   2 ***  15 OVC * * * 28.1 ** ** ** ** 00 ** ** ** *   48   47 1016.7 ***** 1002.2 *** *** ***** ***** ***** ***** ** 
029440 99999 201705280220 060   5 ***  16 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   48 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705280250 070   5 ***  18 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   46 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705280300 060   5 ***   8 OVC * * * 31.2 ** ** ** ** 00 ** ** ** *   48   47 1016.5 ***** 1002.0 *** *** ***** ***** ***** ***** ** 
029440 99999 201705280320 080   8 ***  18 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   46 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705280350 100   6 ***  16 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   46 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201705280400 120   5 ***   5 BKN * * * 28.1 ** ** ** ** 00 ** ** ** *   49   46 1016.0 ***** 1001.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201705280420 110   5 ***  15 *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   46 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
